order_id,customer_id,order_date,order_status
O010721,C04348,2024-03-06 00:00:00,Delivered
O010722,C09313,2024-09-22 00:00:00,Delivered
O010723,C09496,2024-05-28 00:00:00,Returned
O010724,C07080,2023-11-30 00:00:00,Delivered
O010725,C03223,2023-07-20 00:00:00,Delivered
O010726,C06078,2024-08-23 00:00:00,Delivered
O010727,C04112,2023-02-13 00:00:00,Delivered
O010728,C07907,2023-04-21 00:00:00,Delivered
O010729,C07582,2023-12-02 00:00:00,Delivered
O010730,C04842,2024-04-02 00:00:00,Delivered
O010731,C06989,2024-09-03 00:00:00,Delivered
O010732,C09042,2024-09-14 00:00:00,Delivered
O010733,C02474,2023-01-08 00:00:00,Delivered
O010734,C05297,2023-07-09 00:00:00,Delivered
O010735,C06522,2023-10-11 00:00:00,Delivered
O010736,C02626,2023-10-30 00:00:00,Cancelled
O010737,C05551,2024-07-13 00:00:00,Delivered
O010738,C03078,2023-10-13 00:00:00,Delivered
O010739,C01221,2023-11-18 00:00:00,Delivered
O010740,C00020,2023-04-21 00:00:00,Out for Delivery
O010741,C08206,2024-06-09 00:00:00,Delivered
O010742,C04762,2023-09-03 00:00:00,Delivered
O010743,C08758,2024-11-26 00:00:00,Delivered
O010744,C05867,2023-07-12 00:00:00,Cancelled
O010745,C08496,2023-01-01 00:00:00,Delivered
O010746,C07858,2023-06-06 00:00:00,Delivered
O010747,C03305,2023-08-27 00:00:00,Delivered
O010748,C06488,2024-08-02 00:00:00,Delivered
O010749,C04995,2024-10-09 00:00:00,Delivered
O010750,C03674,2023-04-07 00:00:00,Delivered
O010751,C01409,2023-06-28 00:00:00,Returned
O010752,C05143,2023-03-07 00:00:00,Delivered
O010753,C03599,2023-08-14 00:00:00,Delivered
O010754,C00286,2024-12-21 00:00:00,Delivered
O010755,C00972,2023-02-05 00:00:00,Delivered
O010756,C02578,2023-07-03 00:00:00,Delivered
O010757,C02714,2024-04-18 00:00:00,Delivered
O010758,C03495,2023-04-10 00:00:00,Delivered
O010759,C03869,2024-12-07 00:00:00,Cancelled
O010760,C04555,2023-03-29 00:00:00,Out for Delivery
O010761,C00314,2024-06-10 00:00:00,Delivered
O010762,C04505,2024-05-09 00:00:00,Delivered
O010763,C09184,2023-11-13 00:00:00,Returned
O010764,C01049,2023-12-31 00:00:00,Delivered
O010765,C05867,2024-06-02 00:00:00,Delivered
O010766,C08216,2023-01-06 00:00:00,Delivered
O010767,C03244,2023-03-17 00:00:00,Delivered
O010768,C04224,2023-07-31 00:00:00,Delivered
O010769,C00900,2023-03-23 00:00:00,Delivered
O010770,C09940,2023-07-30 00:00:00,Delivered
O010771,C00512,2023-06-02 00:00:00,Delivered
O010772,C04107,2024-09-15 00:00:00,Cancelled
O010773,C01328,2024-09-13 00:00:00,Delivered
O010774,C03114,2023-08-07 00:00:00,Delivered
O010775,C09542,2024-04-02 00:00:00,Delivered
O010776,C09750,2023-08-23 00:00:00,Delivered
O010777,C00272,2024-12-24 00:00:00,Cancelled
O010778,C07043,2023-05-31 00:00:00,Delivered
O010779,C09690,2023-11-01 00:00:00,Delivered
O010780,C00581,2023-10-01 00:00:00,Delivered
O010781,C08039,2024-02-26 00:00:00,Delivered
O010782,C00131,2023-04-02 00:00:00,Cancelled
O010783,C02767,2023-01-26 00:00:00,Delivered
O010784,C04568,2023-09-29 00:00:00,Returned
O010785,C09468,2024-06-16 00:00:00,Delivered
O010786,C07617,2024-05-21 00:00:00,Delivered
O010787,C06128,2024-03-30 00:00:00,Delivered
O010788,C01929,2023-05-11 00:00:00,Delivered
O010789,C03537,2024-08-07 00:00:00,Delivered
O010790,C06750,2023-09-27 00:00:00,Delivered
O010791,C01983,2024-02-14 00:00:00,Delivered
O010792,C09022,2024-06-17 00:00:00,Delivered
O010793,C00310,2024-01-14 00:00:00,Cancelled
O010794,C01889,2024-06-19 00:00:00,Delivered
O010795,C07248,2023-02-19 00:00:00,Delivered
O010796,C01307,2024-01-16 00:00:00,Out for Delivery
O010797,C08867,2023-02-05 00:00:00,Out for Delivery
O010798,C02655,2024-04-05 00:00:00,Delivered
O010799,C09401,2024-04-30 00:00:00,Delivered
O010800,C02629,2024-05-07 00:00:00,Delivered
O010801,C08598,2023-06-05 00:00:00,Returned
O010802,C02756,2023-07-17 00:00:00,Delivered
O010803,C02970,2023-08-24 00:00:00,Delivered
O010804,C03365,2023-02-06 00:00:00,Delivered
O010805,C07547,2024-10-09 00:00:00,Delivered
O010806,C01495,2024-12-26 00:00:00,Delivered
O010807,C08997,2023-05-18 00:00:00,Delivered
O010808,C03851,2023-07-25 00:00:00,Delivered
O010809,C03167,2024-04-07 00:00:00,Delivered
O010810,C03667,2024-03-01 00:00:00,Delivered
O010811,C02430,2023-05-20 00:00:00,Delivered
O010812,C09606,2024-06-21 00:00:00,Returned
O010813,C07919,2023-02-27 00:00:00,Delivered
O010814,C06970,2023-05-27 00:00:00,Delivered
O010815,C03081,2024-08-08 00:00:00,Delivered
O010816,C02762,2023-09-29 00:00:00,Delivered
O010817,C07185,2024-08-07 00:00:00,Delivered
O010818,C04839,2024-03-11 00:00:00,Delivered
O010819,C00644,2024-05-01 00:00:00,Delivered
O010820,C02510,2023-06-21 00:00:00,Delivered
O010821,C05607,2024-06-25 00:00:00,Delivered
O010822,C08689,2024-04-07 00:00:00,Delivered
O010823,C03826,2024-12-05 00:00:00,Delivered
O010824,C04090,2024-11-21 00:00:00,Delivered
O010825,C04299,2024-04-19 00:00:00,Delivered
O010826,C00875,2023-07-25 00:00:00,Delivered
O010827,C08838,2023-10-29 00:00:00,Delivered
O010828,C04398,2023-10-24 00:00:00,Delivered
O010829,C05897,2024-03-19 00:00:00,Delivered
O010830,C05114,2024-07-08 00:00:00,Delivered
O010831,C06386,2024-05-05 00:00:00,Delivered
O010832,C01018,2024-07-11 00:00:00,Delivered
O010833,C04823,2024-01-03 00:00:00,Delivered
O010834,C02492,2024-12-24 00:00:00,Delivered
O010835,C00354,2024-04-30 00:00:00,Out for Delivery
O010836,C07852,2024-08-07 00:00:00,Delivered
O010837,C09111,2024-07-07 00:00:00,Delivered
O010838,C06978,2024-11-28 00:00:00,Delivered
O010839,C01018,2023-04-02 00:00:00,Delivered
O010840,C06884,2023-08-29 00:00:00,Cancelled
O010841,C03671,2023-01-31 00:00:00,Delivered
O010842,C04226,2024-10-20 00:00:00,Cancelled
O010843,C05833,2024-12-03 00:00:00,Delivered
O010844,C09948,2024-04-01 00:00:00,Delivered
O010845,C09141,2023-01-24 00:00:00,Delivered
O010846,C05153,2023-08-25 00:00:00,Delivered
O010847,C09817,2023-10-05 00:00:00,Delivered
O010848,C08178,2023-03-17 00:00:00,Delivered
O010849,C06234,2024-07-22 00:00:00,Cancelled
O010850,C01038,2023-08-24 00:00:00,Delivered
O010851,C05811,2023-04-08 00:00:00,Out for Delivery
O010852,C07102,2023-07-22 00:00:00,Cancelled
O010853,C08410,2023-09-28 00:00:00,Delivered
O010854,C03765,2023-10-20 00:00:00,Delivered
O010855,C04879,2024-01-15 00:00:00,Cancelled
O010856,C07886,2023-02-21 00:00:00,Delivered
O010857,C01668,2024-05-21 00:00:00,Delivered
O010858,C03573,2023-10-26 00:00:00,Delivered
O010859,C07756,2023-10-18 00:00:00,Returned
O010860,C09477,2023-10-13 00:00:00,Delivered
O010861,C05217,2024-01-07 00:00:00,Delivered
O010862,C00436,2024-08-20 00:00:00,Delivered
O010863,C07779,2024-03-02 00:00:00,Delivered
O010864,C03941,2024-07-18 00:00:00,Delivered
O010865,C01016,2024-12-26 00:00:00,Delivered
O010866,C03900,2023-09-22 00:00:00,Delivered
O010867,C03890,2024-07-02 00:00:00,Cancelled
O010868,C02514,2024-07-24 00:00:00,Delivered
O010869,C02255,2023-12-08 00:00:00,Delivered
O010870,C07737,2024-07-05 00:00:00,Delivered
O010871,C05762,2023-12-21 00:00:00,Delivered
O010872,C05079,2023-04-22 00:00:00,Delivered
O010873,C08976,2024-05-12 00:00:00,Delivered
O010874,C00464,2023-10-14 00:00:00,Delivered
O010875,C00856,2024-01-25 00:00:00,Delivered
O010876,C06555,2024-04-24 00:00:00,Cancelled
O010877,C09760,2023-07-03 00:00:00,Returned
O010878,C04277,2024-09-10 00:00:00,Out for Delivery
O010879,C03714,2024-09-16 00:00:00,Delivered
O010880,C01425,2024-07-22 00:00:00,Delivered
O010881,C05399,2024-09-07 00:00:00,Delivered
O010882,C06528,2024-07-12 00:00:00,Cancelled
O010883,C04854,2023-02-15 00:00:00,Cancelled
O010884,C08292,2024-12-08 00:00:00,Returned
O010885,C04819,2023-01-03 00:00:00,Delivered
O010886,C03236,2023-09-29 00:00:00,Delivered
O010887,C04379,2024-05-15 00:00:00,Delivered
O010888,C07947,2024-08-02 00:00:00,Delivered
O010889,C02467,2024-03-06 00:00:00,Delivered
O010890,C06963,2023-06-09 00:00:00,Delivered
O010891,C08504,2023-07-18 00:00:00,Delivered
O010892,C04853,2023-02-05 00:00:00,Delivered
O010893,C07245,2023-04-23 00:00:00,Delivered
O010894,C02865,2024-03-26 00:00:00,Delivered
O010895,C03867,2024-09-27 00:00:00,Delivered
O010896,C05896,2023-09-30 00:00:00,Out for Delivery
O010897,C09654,2024-07-23 00:00:00,Delivered
O010898,C03978,2023-11-25 00:00:00,Delivered
O010899,C06691,2023-05-24 00:00:00,Delivered
O010900,C07046,2024-05-16 00:00:00,Delivered
O010901,C00887,2024-03-23 00:00:00,Delivered
O010902,C07853,2024-11-02 00:00:00,Delivered
O010903,C03545,2023-06-28 00:00:00,Delivered
O010904,C05623,2024-01-13 00:00:00,Delivered
O010905,C00758,2023-09-20 00:00:00,Out for Delivery
O010906,C08922,2023-11-11 00:00:00,Delivered
O010907,C06539,2023-06-13 00:00:00,Delivered
O010908,C01264,2023-07-21 00:00:00,Delivered
O010909,C08088,2024-03-29 00:00:00,Delivered
O010910,C04200,2024-11-20 00:00:00,Cancelled
O010911,C01721,2024-10-27 00:00:00,Delivered
O010912,C07222,2023-03-15 00:00:00,Delivered
O010913,C00171,2023-03-11 00:00:00,Returned
O010914,C04889,2023-11-27 00:00:00,Delivered
O010915,C07909,2023-08-04 00:00:00,Delivered
O010916,C09892,2023-01-16 00:00:00,Delivered
O010917,C03393,2023-10-28 00:00:00,Delivered
O010918,C03719,2024-01-30 00:00:00,Delivered
O010919,C06304,2023-10-23 00:00:00,Delivered
O010920,C04686,2023-09-21 00:00:00,Delivered
O010921,C00079,2023-11-05 00:00:00,Delivered
O010922,C07333,2024-04-07 00:00:00,Cancelled
O010923,C06802,2024-04-14 00:00:00,Cancelled
O010924,C02273,2023-02-02 00:00:00,Delivered
O010925,C05037,2024-08-14 00:00:00,Delivered
O010926,C04338,2024-12-02 00:00:00,Returned
O010927,C01827,2023-11-19 00:00:00,Delivered
O010928,C09373,2023-06-14 00:00:00,Delivered
O010929,C05025,2023-02-21 00:00:00,Delivered
O010930,C04104,2023-04-08 00:00:00,Delivered
O010931,C08840,2024-01-20 00:00:00,Cancelled
O010932,C02532,2023-10-21 00:00:00,Delivered
O010933,C03582,2023-01-19 00:00:00,Delivered
O010934,C04129,2024-03-13 00:00:00,Delivered
O010935,C08985,2024-11-09 00:00:00,Delivered
O010936,C08613,2024-03-28 00:00:00,Cancelled
O010937,C07238,2024-03-18 00:00:00,Delivered
O010938,C01403,2024-08-01 00:00:00,Delivered
O010939,C02413,2024-08-30 00:00:00,Delivered
O010940,C07135,2023-07-14 00:00:00,Delivered
O010941,C03583,2023-03-21 00:00:00,Cancelled
O010942,C02569,2024-09-09 00:00:00,Delivered
O010943,C09397,2024-07-17 00:00:00,Delivered
O010944,C08342,2023-01-06 00:00:00,Delivered
O010945,C04505,2023-04-23 00:00:00,Delivered
O010946,C03340,2024-04-12 00:00:00,Out for Delivery
O010947,C07241,2023-01-05 00:00:00,Delivered
O010948,C03800,2023-06-18 00:00:00,Delivered
O010949,C06437,2024-05-23 00:00:00,Delivered
O010950,C04357,2024-08-18 00:00:00,Delivered
O010951,C09571,2024-05-18 00:00:00,Delivered
O010952,C04060,2024-01-28 00:00:00,Delivered
O010953,C01605,2023-09-21 00:00:00,Returned
O010954,C01983,2024-10-06 00:00:00,Cancelled
O010955,C08042,2023-06-28 00:00:00,Delivered
O010956,C02451,2024-07-15 00:00:00,Delivered
O010957,C04940,2024-06-10 00:00:00,Out for Delivery
O010958,C07528,2024-06-26 00:00:00,Delivered
O010959,C08581,2024-05-29 00:00:00,Delivered
O010960,C07931,2024-10-04 00:00:00,Delivered
O010961,C04063,2024-06-25 00:00:00,Delivered
O010962,C01742,2023-11-02 00:00:00,Delivered
O010963,C06563,2023-06-30 00:00:00,Delivered
O010964,C04836,2024-10-14 00:00:00,Delivered
O010965,C02586,2023-03-19 00:00:00,Delivered
O010966,C06846,2024-03-10 00:00:00,Out for Delivery
O010967,C07387,2023-04-14 00:00:00,Delivered
O010968,C04526,2024-11-04 00:00:00,Returned
O010969,C02456,2024-09-10 00:00:00,Out for Delivery
O010970,C06821,2023-05-10 00:00:00,Delivered
O010971,C02166,2024-09-30 00:00:00,Delivered
O010972,C03011,2024-08-04 00:00:00,Cancelled
O010973,C04207,2023-08-20 00:00:00,Delivered
O010974,C07561,2023-04-22 00:00:00,Returned
O010975,C01272,2023-11-23 00:00:00,Returned
O010976,C03400,2023-12-22 00:00:00,Delivered
O010977,C08502,2023-03-14 00:00:00,Delivered
O010978,C09051,2023-04-26 00:00:00,Cancelled
O010979,C01003,2023-07-04 00:00:00,Cancelled
O010980,C06029,2024-12-13 00:00:00,Returned
O010981,C00204,2023-12-10 00:00:00,Delivered
O010982,C08111,2024-11-20 00:00:00,Delivered
O010983,C01092,2023-10-15 00:00:00,Delivered
O010984,C01863,2024-07-21 00:00:00,Delivered
O010985,C09610,2023-03-01 00:00:00,Delivered
O010986,C03914,2024-05-28 00:00:00,Delivered
O010987,C00508,2023-01-19 00:00:00,Delivered
O010988,C05983,2023-07-05 00:00:00,Cancelled
O010989,C02443,2024-02-24 00:00:00,Delivered
O010990,C06396,2023-02-27 00:00:00,Delivered
O010991,C09901,2023-07-02 00:00:00,Delivered
O010992,C08972,2024-06-04 00:00:00,Returned
O010993,C04080,2023-10-30 00:00:00,Delivered
O010994,C08627,2023-01-10 00:00:00,Delivered
O010995,C06731,2023-09-04 00:00:00,Delivered
O010996,C05176,2024-02-15 00:00:00,Cancelled
O010997,C05929,2023-11-25 00:00:00,Delivered
O010998,C03296,2024-03-29 00:00:00,Out for Delivery
O010999,C06571,2024-11-06 00:00:00,Cancelled
O011000,C04962,2024-05-11 00:00:00,Delivered
O011001,C01865,2023-08-22 00:00:00,Out for Delivery
O011002,C00241,2023-01-08 00:00:00,Delivered
O011003,C07136,2023-06-16 00:00:00,Out for Delivery
O011004,C06593,2024-08-07 00:00:00,Delivered
O011005,C00904,2023-12-06 00:00:00,Cancelled
O011006,C06821,2024-10-21 00:00:00,Delivered
O011007,C03518,2024-01-10 00:00:00,Delivered
O011008,C07810,2024-05-21 00:00:00,Delivered
O011009,C03172,2023-04-19 00:00:00,Returned
O011010,C01211,2024-11-03 00:00:00,Delivered
O011011,C07168,2023-09-15 00:00:00,Delivered
O011012,C06102,2023-09-12 00:00:00,Delivered
O011013,C07244,2023-02-04 00:00:00,Delivered
O011014,C01356,2023-11-24 00:00:00,Delivered
O011015,C06531,2023-04-02 00:00:00,Returned
O011016,C05489,2023-05-27 00:00:00,Out for Delivery
O011017,C06620,2023-03-05 00:00:00,Delivered
O011018,C09766,2024-09-06 00:00:00,Delivered
O011019,C02042,2024-12-11 00:00:00,Out for Delivery
O011020,C01048,2024-12-17 00:00:00,Cancelled
O011021,C04803,2024-05-29 00:00:00,Returned
O011022,C08864,2023-11-23 00:00:00,Delivered
O011023,C05562,2024-05-15 00:00:00,Delivered
O011024,C05327,2024-02-16 00:00:00,Delivered
O011025,C06892,2023-02-03 00:00:00,Delivered
O011026,C07648,2024-03-25 00:00:00,Out for Delivery
O011027,C01372,2023-05-03 00:00:00,Delivered
O011028,C02958,2024-10-23 00:00:00,Delivered
O011029,C02661,2023-01-29 00:00:00,Cancelled
O011030,C02006,2023-07-04 00:00:00,Delivered
O011031,C03859,2023-06-16 00:00:00,Delivered
O011032,C06567,2024-10-16 00:00:00,Delivered
O011033,C09457,2023-09-16 00:00:00,Delivered
O011034,C01741,2024-04-02 00:00:00,Returned
O011035,C03801,2024-05-02 00:00:00,Delivered
O011036,C01711,2023-10-21 00:00:00,Delivered
O011037,C03031,2023-04-27 00:00:00,Delivered
O011038,C00369,2023-06-10 00:00:00,Delivered
O011039,C02781,2023-03-07 00:00:00,Delivered
O011040,C02124,2024-10-24 00:00:00,Out for Delivery
O011041,C08214,2023-09-10 00:00:00,Delivered
O011042,C08406,2024-03-06 00:00:00,Delivered
O011043,C06101,2023-11-22 00:00:00,Returned
O011044,C08077,2023-11-18 00:00:00,Delivered
O011045,C07433,2023-07-03 00:00:00,Returned
O011046,C05221,2023-10-24 00:00:00,Delivered
O011047,C02711,2023-11-28 00:00:00,Delivered
O011048,C01592,2023-03-24 00:00:00,Out for Delivery
O011049,C01952,2024-12-12 00:00:00,Out for Delivery
O011050,C09550,2024-03-26 00:00:00,Delivered
O011051,C03112,2024-02-10 00:00:00,Delivered
O011052,C04461,2023-01-04 00:00:00,Delivered
O011053,C08605,2023-02-04 00:00:00,Delivered
O011054,C04563,2023-07-21 00:00:00,Delivered
O011055,C05412,2023-07-07 00:00:00,Delivered
O011056,C08562,2023-10-20 00:00:00,Delivered
O011057,C07041,2023-01-29 00:00:00,Delivered
O011058,C00653,2023-02-16 00:00:00,Delivered
O011059,C05906,2024-07-29 00:00:00,Delivered
O011060,C08591,2023-04-05 00:00:00,Delivered
O011061,C09706,2023-12-20 00:00:00,Delivered
O011062,C05194,2024-02-28 00:00:00,Delivered
O011063,C06711,2024-02-10 00:00:00,Delivered
O011064,C03249,2023-02-16 00:00:00,Delivered
O011065,C09056,2023-01-10 00:00:00,Delivered
O011066,C05437,2023-09-19 00:00:00,Delivered
O011067,C03406,2023-04-15 00:00:00,Cancelled
O011068,C07351,2024-03-05 00:00:00,Delivered
O011069,C07567,2023-11-18 00:00:00,Out for Delivery
O011070,C05078,2024-02-12 00:00:00,Delivered
O011071,C06486,2023-01-24 00:00:00,Delivered
O011072,C06470,2023-07-09 00:00:00,Returned
O011073,C01168,2023-02-02 00:00:00,Delivered
O011074,C02866,2024-05-31 00:00:00,Delivered
O011075,C07475,2023-10-21 00:00:00,Delivered
O011076,C07090,2024-09-08 00:00:00,Delivered
O011077,C02921,2024-03-10 00:00:00,Delivered
O011078,C08787,2024-08-08 00:00:00,Delivered
O011079,C07859,2023-07-24 00:00:00,Out for Delivery
O011080,C00090,2023-04-18 00:00:00,Delivered
O011081,C01043,2024-12-27 00:00:00,Delivered
O011082,C09294,2024-01-08 00:00:00,Delivered
O011083,C06476,2024-02-02 00:00:00,Delivered
O011084,C09369,2024-05-01 00:00:00,Delivered
O011085,C05871,2023-07-31 00:00:00,Delivered
O011086,C00337,2024-02-24 00:00:00,Delivered
O011087,C06442,2024-10-25 00:00:00,Delivered
O011088,C01961,2024-08-01 00:00:00,Delivered
O011089,C05697,2024-05-31 00:00:00,Delivered
O011090,C00437,2024-12-22 00:00:00,Delivered
O011091,C02762,2023-12-26 00:00:00,Returned
O011092,C01355,2023-08-12 00:00:00,Delivered
O011093,C08523,2024-08-23 00:00:00,Delivered
O011094,C02836,2024-05-22 00:00:00,Out for Delivery
O011095,C00826,2024-08-10 00:00:00,Returned
O011096,C04349,2023-03-11 00:00:00,Delivered
O011097,C09085,2023-11-12 00:00:00,Delivered
O011098,C06521,2024-11-24 00:00:00,Delivered
O011099,C05969,2024-05-09 00:00:00,Delivered
O011100,C06949,2023-09-01 00:00:00,Delivered
O011101,C01291,2024-09-09 00:00:00,Delivered
O011102,C00677,2024-03-17 00:00:00,Delivered
O011103,C08860,2023-07-13 00:00:00,Delivered
O011104,C00227,2023-02-04 00:00:00,Delivered
O011105,C05205,2023-04-26 00:00:00,Delivered
O011106,C08265,2023-01-12 00:00:00,Out for Delivery
O011107,C03619,2023-04-07 00:00:00,Delivered
O011108,C01448,2023-08-30 00:00:00,Delivered
O011109,C07646,2024-01-12 00:00:00,Delivered
O011110,C09607,2023-05-31 00:00:00,Delivered
O011111,C02544,2024-03-12 00:00:00,Delivered
O011112,C00985,2023-09-28 00:00:00,Delivered
O011113,C09541,2024-07-14 00:00:00,Delivered
O011114,C00410,2024-10-09 00:00:00,Delivered
O011115,C04035,2023-04-08 00:00:00,Delivered
O011116,C00975,2024-02-25 00:00:00,Delivered
O011117,C07909,2024-09-17 00:00:00,Delivered
O011118,C04453,2023-06-23 00:00:00,Delivered
O011119,C07339,2023-03-25 00:00:00,Delivered
O011120,C01619,2023-07-20 00:00:00,Out for Delivery
O011121,C08481,2024-04-17 00:00:00,Returned
O011122,C02620,2024-04-06 00:00:00,Delivered
O011123,C03827,2024-08-19 00:00:00,Delivered
O011124,C01815,2024-10-14 00:00:00,Delivered
O011125,C03220,2023-11-05 00:00:00,Delivered
O011126,C07400,2023-04-08 00:00:00,Out for Delivery
O011127,C05049,2024-10-08 00:00:00,Delivered
O011128,C08728,2023-07-19 00:00:00,Delivered
O011129,C05821,2024-11-02 00:00:00,Delivered
O011130,C01405,2023-08-04 00:00:00,Delivered
O011131,C06129,2023-12-21 00:00:00,Delivered
O011132,C06096,2024-05-24 00:00:00,Delivered
O011133,C05346,2023-01-06 00:00:00,Returned
O011134,C00672,2024-04-20 00:00:00,Delivered
O011135,C09979,2023-04-11 00:00:00,Delivered
O011136,C03040,2023-08-21 00:00:00,Delivered
O011137,C07566,2023-03-28 00:00:00,Cancelled
O011138,C09544,2024-12-15 00:00:00,Cancelled
O011139,C05596,2024-04-18 00:00:00,Cancelled
O011140,C01970,2024-04-01 00:00:00,Delivered
O011141,C03407,2024-11-07 00:00:00,Delivered
O011142,C01393,2024-10-25 00:00:00,Delivered
O011143,C04930,2023-02-12 00:00:00,Delivered
O011144,C07836,2023-09-22 00:00:00,Cancelled
O011145,C08436,2023-05-22 00:00:00,Delivered
O011146,C09952,2024-09-15 00:00:00,Delivered
O011147,C00092,2023-12-11 00:00:00,Delivered
O011148,C06680,2024-08-10 00:00:00,Cancelled
O011149,C09205,2023-04-09 00:00:00,Delivered
O011150,C08451,2024-04-16 00:00:00,Delivered
O011151,C00184,2024-02-26 00:00:00,Delivered
O011152,C06394,2023-07-10 00:00:00,Delivered
O011153,C01257,2023-11-02 00:00:00,Delivered
O011154,C08682,2024-08-20 00:00:00,Delivered
O011155,C06447,2024-09-27 00:00:00,Cancelled
O011156,C03896,2023-03-19 00:00:00,Delivered
O011157,C07628,2024-12-14 00:00:00,Delivered
O011158,C01419,2023-08-27 00:00:00,Delivered
O011159,C06161,2023-05-07 00:00:00,Delivered
O011160,C02892,2024-02-25 00:00:00,Delivered
O011161,C04136,2023-06-14 00:00:00,Delivered
O011162,C01804,2024-08-12 00:00:00,Delivered
O011163,C06974,2024-11-26 00:00:00,Delivered
O011164,C05650,2024-11-17 00:00:00,Delivered
O011165,C04934,2024-08-22 00:00:00,Delivered
O011166,C05036,2023-12-31 00:00:00,Returned
O011167,C01609,2023-04-20 00:00:00,Delivered
O011168,C02533,2024-08-22 00:00:00,Delivered
O011169,C06588,2024-02-08 00:00:00,Delivered
O011170,C04520,2023-01-07 00:00:00,Cancelled
O011171,C07875,2023-11-14 00:00:00,Delivered
O011172,C09187,2023-09-02 00:00:00,Delivered
O011173,C07220,2024-04-07 00:00:00,Out for Delivery
O011174,C04011,2023-05-07 00:00:00,Returned
O011175,C07899,2024-07-30 00:00:00,Delivered
O011176,C08810,2023-03-12 00:00:00,Delivered
O011177,C03542,2023-07-09 00:00:00,Cancelled
O011178,C09057,2024-11-04 00:00:00,Delivered
O011179,C09034,2024-11-20 00:00:00,Delivered
O011180,C00535,2024-03-10 00:00:00,Delivered
O011181,C01339,2023-05-12 00:00:00,Delivered
O011182,C04627,2023-01-21 00:00:00,Delivered
O011183,C02772,2024-11-28 00:00:00,Delivered
O011184,C00481,2023-06-01 00:00:00,Cancelled
O011185,C06592,2024-11-19 00:00:00,Delivered
O011186,C04824,2024-09-21 00:00:00,Cancelled
O011187,C08916,2024-05-24 00:00:00,Cancelled
O011188,C02299,2023-11-10 00:00:00,Delivered
O011189,C08253,2023-02-26 00:00:00,Delivered
O011190,C05921,2023-08-06 00:00:00,Delivered
O011191,C00778,2024-10-17 00:00:00,Delivered
O011192,C01063,2024-11-23 00:00:00,Delivered
O011193,C01930,2023-08-26 00:00:00,Delivered
O011194,C03291,2024-06-09 00:00:00,Delivered
O011195,C03510,2024-04-15 00:00:00,Delivered
O011196,C00173,2023-07-15 00:00:00,Delivered
O011197,C09578,2023-04-19 00:00:00,Delivered
O011198,C08133,2023-11-26 00:00:00,Delivered
O011199,C04288,2024-12-31 00:00:00,Out for Delivery
O011200,C04478,2023-09-18 00:00:00,Delivered
O011201,C05470,2024-10-14 00:00:00,Delivered
O011202,C06472,2023-03-04 00:00:00,Cancelled
O011203,C00996,2024-02-25 00:00:00,Delivered
O011204,C03926,2023-08-07 00:00:00,Delivered
O011205,C06599,2024-01-10 00:00:00,Out for Delivery
O011206,C06889,2023-07-06 00:00:00,Delivered
O011207,C06234,2023-04-09 00:00:00,Delivered
O011208,C01369,2024-02-09 00:00:00,Delivered
O011209,C04054,2023-06-09 00:00:00,Returned
O011210,C04400,2024-07-29 00:00:00,Delivered
O011211,C03243,2023-12-22 00:00:00,Delivered
O011212,C00673,2023-02-07 00:00:00,Cancelled
O011213,C01143,2023-04-07 00:00:00,Cancelled
O011214,C07047,2024-08-14 00:00:00,Cancelled
O011215,C07396,2023-10-13 00:00:00,Delivered
O011216,C07189,2024-06-05 00:00:00,Delivered
O011217,C01500,2024-10-19 00:00:00,Delivered
O011218,C04589,2024-07-19 00:00:00,Delivered
O011219,C03330,2023-04-06 00:00:00,Delivered
O011220,C06990,2023-01-06 00:00:00,Delivered
O011221,C04161,2024-03-30 00:00:00,Delivered
O011222,C05975,2023-07-18 00:00:00,Delivered
O011223,C05120,2024-10-19 00:00:00,Delivered
O011224,C00178,2024-11-07 00:00:00,Cancelled
O011225,C07695,2023-03-07 00:00:00,Delivered
O011226,C06427,2023-12-07 00:00:00,Delivered
O011227,C08664,2023-12-26 00:00:00,Cancelled
O011228,C07350,2024-04-13 00:00:00,Delivered
O011229,C08948,2023-07-08 00:00:00,Returned
O011230,C09300,2024-05-15 00:00:00,Cancelled
O011231,C05574,2024-05-28 00:00:00,Delivered
O011232,C06019,2023-12-06 00:00:00,Delivered
O011233,C02195,2023-06-17 00:00:00,Delivered
O011234,C04631,2024-09-15 00:00:00,Delivered
O011235,C08569,2024-12-05 00:00:00,Delivered
O011236,C00955,2024-12-18 00:00:00,Delivered
O011237,C04605,2024-02-18 00:00:00,Out for Delivery
O011238,C04825,2024-10-17 00:00:00,Delivered
O011239,C08306,2023-10-17 00:00:00,Delivered
O011240,C07141,2024-09-01 00:00:00,Delivered
O011241,C03256,2024-10-28 00:00:00,Cancelled
O011242,C03994,2024-02-01 00:00:00,Returned
O011243,C02828,2023-03-05 00:00:00,Delivered
O011244,C00281,2023-10-01 00:00:00,Delivered
O011245,C08948,2024-04-07 00:00:00,Returned
O011246,C01926,2023-03-07 00:00:00,Delivered
O011247,C07574,2024-06-06 00:00:00,Delivered
O011248,C01916,2023-07-22 00:00:00,Out for Delivery
O011249,C06316,2024-05-29 00:00:00,Delivered
O011250,C09143,2023-04-17 00:00:00,Cancelled
O011251,C03520,2024-09-02 00:00:00,Cancelled
O011252,C00768,2023-04-28 00:00:00,Delivered
O011253,C08381,2024-01-18 00:00:00,Delivered
