platform,customer_id,customer_city,customer_state,customer_pincode,customer_registration_date,customer_segment
Zepto,C06034,Kolkata,West Bengal,,2024-09-25,
Zepto,C06035,Hyderabad,Telangana,,2024-01-01,
Zepto,C06036,Pune,Maharashtra,,2023-03-25,
Zepto,C06037,Bengaluru,Karnataka,,2024-02-03,
Zepto,C06038,Chennai,Tamil Nadu,,2023-04-17,
Zepto,C06039,Lucknow,Uttar Pradesh,,2023-10-28,
Zepto,C06040,Hyderabad,Telangana,,2023-11-26,
Zepto,C06041,Hyderabad,Telangana,,2024-04-26,
Zepto,C06042,Kolkata,West Bengal,,2024-11-29,
Zepto,C06043,Chennai,Tamil Nadu,,2024-07-27,
Zepto,C06044,Pune,Maharashtra,,2024-07-18,
Zepto,C06045,Mumbai,Maharashtra,,2023-03-26,
Zepto,C06046,Lucknow,Uttar Pradesh,,2024-10-11,
Zepto,C06047,Pune,Maharashtra,,2023-06-15,
Zepto,C06048,Lucknow,Uttar Pradesh,,2024-09-23,
Zepto,C06049,Jaipur,Rajasthan,,2023-12-14,
Zepto,C06050,Chennai,Tamil Nadu,,2023-04-02,
Zepto,C06051,Bengaluru,Karnataka,,2024-02-29,
Zepto,C06052,Jaipur,Rajasthan,,2023-12-15,
Zepto,C06053,Hyderabad,Telangana,,2023-12-08,
Zepto,C06054,Bengaluru,Karnataka,,2024-03-20,
Zepto,C06055,Bengaluru,Karnataka,,2023-01-23,
Zepto,C06056,Delhi,Delhi,,2023-03-12,
Zepto,C06057,Ahmedabad,Gujarat,,2023-05-28,
Zepto,C06058,Hyderabad,Telangana,,2024-11-05,
Zepto,C06059,Delhi,Delhi,,2024-05-07,
Zepto,C06060,Hyderabad,Telangana,,2023-03-04,
Zepto,C06061,Chennai,Tamil Nadu,,2023-09-13,
Zepto,C06062,Lucknow,Uttar Pradesh,,2023-07-23,
Zepto,C06063,Mumbai,Maharashtra,,2023-06-12,
Zepto,C06064,Ahmedabad,Gujarat,,2024-02-28,
Zepto,C06065,Pune,Maharashtra,,2024-04-12,
Zepto,C06066,Lucknow,Uttar Pradesh,,2023-03-01,
Zepto,C06067,Chennai,Tamil Nadu,,2023-07-26,
Zepto,C06068,Kolkata,West Bengal,,2024-10-01,
Zepto,C06069,Mumbai,Maharashtra,,2024-07-04,
Zepto,C06070,Delhi,Delhi,,2023-07-30,
Zepto,C06071,Pune,Maharashtra,,2023-12-11,
Zepto,C06072,Mumbai,Maharashtra,,2024-03-18,
Zepto,C06073,Delhi,Delhi,,2023-11-24,
Zepto,C06074,Kolkata,West Bengal,,2023-06-10,
Zepto,C06075,Chennai,Tamil Nadu,,2024-11-07,
Zepto,C06076,Bengaluru,Karnataka,,2024-08-20,
Zepto,C06077,Bengaluru,Karnataka,,2023-12-20,
Zepto,C06078,Jaipur,Rajasthan,,2024-09-26,
Zepto,C06079,Pune,Maharashtra,,2024-07-13,
Zepto,C06080,Lucknow,Uttar Pradesh,,2023-03-28,
Zepto,C06081,Delhi,Delhi,,2024-01-29,
Zepto,C06082,Chennai,Tamil Nadu,,2023-11-18,
Zepto,C06083,Bengaluru,Karnataka,,2023-09-01,
Zepto,C06084,Bengaluru,Karnataka,,2023-11-07,
Zepto,C06085,Pune,Maharashtra,,2023-09-19,
Zepto,C06086,Ahmedabad,Gujarat,,2024-09-05,
Zepto,C06087,Kolkata,West Bengal,,2024-04-07,
Zepto,C06088,Pune,Maharashtra,,2023-02-15,
Zepto,C06089,Delhi,Delhi,,2024-04-17,
Zepto,C06090,Mumbai,Maharashtra,,2024-11-20,
Zepto,C06091,Chennai,Tamil Nadu,,2023-01-13,
Zepto,C06092,Kolkata,West Bengal,,2023-10-02,
Zepto,C06093,Pune,Maharashtra,,2023-10-23,
Zepto,C06094,Kolkata,West Bengal,,2024-05-16,
Zepto,C06095,Kolkata,West Bengal,,2024-02-05,
Zepto,C06096,Delhi,Delhi,,2024-12-10,
Zepto,C06097,Kolkata,West Bengal,,2024-02-29,
Zepto,C06098,Hyderabad,Telangana,,2024-03-06,
Zepto,C06099,Pune,Maharashtra,,2024-08-05,
Zepto,C06100,Delhi,Delhi,,2023-08-13,
Zepto,C06101,Bengaluru,Karnataka,,2023-05-15,
Zepto,C06102,Kolkata,West Bengal,,2024-09-13,
Zepto,C06103,Kolkata,West Bengal,,2024-08-04,
Zepto,C06104,Lucknow,Uttar Pradesh,,2024-05-12,
Zepto,C06105,Lucknow,Uttar Pradesh,,2024-02-23,
Zepto,C06106,Mumbai,Maharashtra,,2023-12-22,
Zepto,C06107,Kolkata,West Bengal,,2024-08-07,
Zepto,C06108,Kolkata,West Bengal,,2023-09-14,
Zepto,C06109,Ahmedabad,Gujarat,,2023-10-16,
Zepto,C06110,Hyderabad,Telangana,,2023-04-21,
Zepto,C06111,Hyderabad,Telangana,,2024-04-22,
Zepto,C06112,Kolkata,West Bengal,,2023-01-05,
Zepto,C06113,Hyderabad,Telangana,,2023-12-23,
Zepto,C06114,Ahmedabad,Gujarat,,2024-04-10,
Zepto,C06115,Jaipur,Rajasthan,,2023-11-13,
Zepto,C06116,Hyderabad,Telangana,,2023-06-13,
Zepto,C06117,Chennai,Tamil Nadu,,2024-06-20,
Zepto,C06118,Hyderabad,Telangana,,2023-11-29,
Zepto,C06119,Delhi,Delhi,,2024-07-24,
Zepto,C06120,Mumbai,Maharashtra,,2024-12-04,
Zepto,C06121,Bengaluru,Karnataka,,2024-11-08,
Zepto,C06122,Delhi,Delhi,,2024-12-28,
Zepto,C06123,Ahmedabad,Gujarat,,2024-05-11,
Zepto,C06124,Kolkata,West Bengal,,2024-02-07,
Zepto,C06125,Delhi,Delhi,,2024-10-27,
Zepto,C06126,Lucknow,Uttar Pradesh,,2024-06-11,
Zepto,C06127,Lucknow,Uttar Pradesh,,2023-02-20,
Zepto,C06128,Hyderabad,Telangana,,2024-05-17,
Zepto,C06129,Delhi,Delhi,,2024-11-06,
Zepto,C06130,Ahmedabad,Gujarat,,2024-12-06,
Zepto,C06131,Pune,Maharashtra,,2023-02-18,
Zepto,C06132,Jaipur,Rajasthan,,2023-03-05,
Zepto,C06133,Pune,Maharashtra,,2023-06-05,
Zepto,C06134,Delhi,Delhi,,2024-05-27,
Zepto,C06135,Jaipur,Rajasthan,,2024-05-29,
Zepto,C06136,Lucknow,Uttar Pradesh,,2024-04-23,
Zepto,C06137,Hyderabad,Telangana,,2024-02-14,
Zepto,C06138,Bengaluru,Karnataka,,2024-06-04,
Zepto,C06139,Pune,Maharashtra,,2024-11-03,
Zepto,C06140,Lucknow,Uttar Pradesh,,2023-11-09,
Zepto,C06141,Chennai,Tamil Nadu,,2023-11-24,
Zepto,C06142,Hyderabad,Telangana,,2024-07-09,
Zepto,C06143,Mumbai,Maharashtra,,2024-12-25,
Zepto,C06144,Ahmedabad,Gujarat,,2024-06-11,
Zepto,C06145,Pune,Maharashtra,,2024-08-28,
Zepto,C06146,Chennai,Tamil Nadu,,2023-03-31,
Zepto,C06147,Jaipur,Rajasthan,,2023-12-02,
Zepto,C06148,Jaipur,Rajasthan,,2023-02-12,
Zepto,C06149,Hyderabad,Telangana,,2024-10-11,
Zepto,C06150,Bengaluru,Karnataka,,2023-01-12,
Zepto,C06151,Kolkata,West Bengal,,2023-08-14,
Zepto,C06152,Hyderabad,Telangana,,2023-10-30,
Zepto,C06153,Pune,Maharashtra,,2024-03-06,
Zepto,C06154,Mumbai,Maharashtra,,2023-12-22,
Zepto,C06155,Lucknow,Uttar Pradesh,,2024-02-22,
Zepto,C06156,Ahmedabad,Gujarat,,2023-07-26,
Zepto,C06157,Mumbai,Maharashtra,,2024-08-27,
Zepto,C06158,Jaipur,Rajasthan,,2024-05-22,
Zepto,C06159,Kolkata,West Bengal,,2024-06-30,
Zepto,C06160,Bengaluru,Karnataka,,2024-08-26,
Zepto,C06161,Ahmedabad,Gujarat,,2024-06-04,
Zepto,C06162,Chennai,Tamil Nadu,,2023-01-15,
Zepto,C06163,Lucknow,Uttar Pradesh,,2024-04-23,
Zepto,C06164,Mumbai,Maharashtra,,2023-02-05,
Zepto,C06165,Chennai,Tamil Nadu,,2024-02-06,
Zepto,C06166,Hyderabad,Telangana,,2024-02-16,
Zepto,C06167,Jaipur,Rajasthan,,2024-09-10,
Zepto,C06168,Pune,Maharashtra,,2024-08-12,
Zepto,C06169,Delhi,Delhi,,2023-07-25,
Zepto,C06170,Jaipur,Rajasthan,,2024-10-14,
Zepto,C06171,Delhi,Delhi,,2024-08-19,
Zepto,C06172,Lucknow,Uttar Pradesh,,2023-10-28,
Zepto,C06173,Pune,Maharashtra,,2024-08-01,
Zepto,C06174,Bengaluru,Karnataka,,2023-09-10,
Zepto,C06175,Kolkata,West Bengal,,2024-03-16,
Zepto,C06176,Lucknow,Uttar Pradesh,,2023-11-24,
Zepto,C06177,Lucknow,Uttar Pradesh,,2024-09-18,
Zepto,C06178,Chennai,Tamil Nadu,,2024-11-16,
Zepto,C06179,Kolkata,West Bengal,,2023-09-02,
Zepto,C06180,Mumbai,Maharashtra,,2023-07-04,
Zepto,C06181,Ahmedabad,Gujarat,,2023-05-06,
Zepto,C06182,Delhi,Delhi,,2023-08-16,
Zepto,C06183,Kolkata,West Bengal,,2023-02-27,
Zepto,C06184,Ahmedabad,Gujarat,,2023-03-15,
Zepto,C06185,Mumbai,Maharashtra,,2023-08-22,
Zepto,C06186,Pune,Maharashtra,,2024-03-24,
Zepto,C06187,Hyderabad,Telangana,,2024-11-26,
Zepto,C06188,Ahmedabad,Gujarat,,2024-06-26,
Zepto,C06189,Chennai,Tamil Nadu,,2024-09-03,
Zepto,C06190,Delhi,Delhi,,2023-07-13,
Zepto,C06191,Chennai,Tamil Nadu,,2024-12-15,
Zepto,C06192,Pune,Maharashtra,,2023-07-01,
Zepto,C06193,Jaipur,Rajasthan,,2024-06-28,
Zepto,C06194,Lucknow,Uttar Pradesh,,2024-08-10,
Zepto,C06195,Delhi,Delhi,,2023-04-25,
Zepto,C06196,Jaipur,Rajasthan,,2023-12-19,
Zepto,C06197,Ahmedabad,Gujarat,,2023-02-07,
Zepto,C06198,Mumbai,Maharashtra,,2024-09-15,
Zepto,C06199,Lucknow,Uttar Pradesh,,2023-08-17,
Zepto,C06200,Ahmedabad,Gujarat,,2023-11-24,
Zepto,C06201,Chennai,Tamil Nadu,,2023-12-19,
Zepto,C06202,Lucknow,Uttar Pradesh,,2023-06-04,
Zepto,C06203,Ahmedabad,Gujarat,,2023-02-24,
Zepto,C06204,Ahmedabad,Gujarat,,2024-06-27,
Zepto,C06205,Hyderabad,Telangana,,2023-06-20,
Zepto,C06206,Jaipur,Rajasthan,,2024-11-18,
Zepto,C06207,Lucknow,Uttar Pradesh,,2024-04-18,
Zepto,C06208,Hyderabad,Telangana,,2024-10-09,
Zepto,C06209,Chennai,Tamil Nadu,,2024-04-25,
Zepto,C06210,Lucknow,Uttar Pradesh,,2023-07-13,
Zepto,C06211,Chennai,Tamil Nadu,,2023-04-03,
Zepto,C06212,Kolkata,West Bengal,,2023-07-09,
Zepto,C06213,Jaipur,Rajasthan,,2024-01-05,
Zepto,C06214,Lucknow,Uttar Pradesh,,2023-06-18,
Zepto,C06215,Delhi,Delhi,,2023-09-25,
Zepto,C06216,Mumbai,Maharashtra,,2023-07-27,
Zepto,C06217,Pune,Maharashtra,,2024-11-14,
Zepto,C06218,Lucknow,Uttar Pradesh,,2024-07-13,
Zepto,C06219,Lucknow,Uttar Pradesh,,2024-12-31,
Zepto,C06220,Mumbai,Maharashtra,,2024-06-21,
Zepto,C06221,Pune,Maharashtra,,2024-01-31,
Zepto,C06222,Jaipur,Rajasthan,,2024-07-05,
Zepto,C06223,Jaipur,Rajasthan,,2024-03-25,
Zepto,C06224,Chennai,Tamil Nadu,,2024-02-09,
Zepto,C06225,Hyderabad,Telangana,,2023-09-07,
Zepto,C06226,Ahmedabad,Gujarat,,2023-06-11,
Zepto,C06227,Hyderabad,Telangana,,2024-12-18,
Zepto,C06228,Ahmedabad,Gujarat,,2023-10-16,
Zepto,C06229,Chennai,Tamil Nadu,,2024-10-29,
Zepto,C06230,Delhi,Delhi,,2024-02-02,
Zepto,C06231,Jaipur,Rajasthan,,2023-10-08,
Zepto,C06232,Jaipur,Rajasthan,,2024-10-12,
Zepto,C06233,Pune,Maharashtra,,2023-03-19,
Zepto,C06234,Delhi,Delhi,,2023-02-07,
Zepto,C06235,Bengaluru,Karnataka,,2024-02-03,
Zepto,C06236,Delhi,Delhi,,2024-03-28,
Zepto,C06237,Lucknow,Uttar Pradesh,,2023-04-19,
Zepto,C06238,Kolkata,West Bengal,,2024-02-03,
Zepto,C06239,Hyderabad,Telangana,,2023-06-01,
Zepto,C06240,Chennai,Tamil Nadu,,2023-06-06,
Zepto,C06241,Chennai,Tamil Nadu,,2023-01-15,
Zepto,C06242,Ahmedabad,Gujarat,,2023-06-25,
Zepto,C06243,Mumbai,Maharashtra,,2023-12-21,
Zepto,C06244,Jaipur,Rajasthan,,2023-12-14,
Zepto,C06245,Delhi,Delhi,,2023-09-18,
Zepto,C06246,Bengaluru,Karnataka,,2024-07-30,
Zepto,C06247,Bengaluru,Karnataka,,2023-06-10,
Zepto,C06248,Delhi,Delhi,,2024-01-01,
Zepto,C06249,Bengaluru,Karnataka,,2023-04-24,
Zepto,C06250,Kolkata,West Bengal,,2024-09-13,
Zepto,C06251,Mumbai,Maharashtra,,2024-05-03,
Zepto,C06252,Delhi,Delhi,,2023-08-26,
Zepto,C06253,Pune,Maharashtra,,2023-02-16,
Zepto,C06254,Hyderabad,Telangana,,2024-07-28,
Zepto,C06255,Ahmedabad,Gujarat,,2024-10-19,
Zepto,C06256,Lucknow,Uttar Pradesh,,2023-09-30,
Zepto,C06257,Hyderabad,Telangana,,2023-08-19,
Zepto,C06258,Chennai,Tamil Nadu,,2024-07-23,
Zepto,C06259,Jaipur,Rajasthan,,2023-11-23,
Zepto,C06260,Jaipur,Rajasthan,,2024-05-22,
Zepto,C06261,Delhi,Delhi,,2024-07-24,
Zepto,C06262,Mumbai,Maharashtra,,2024-09-21,
Zepto,C06263,Lucknow,Uttar Pradesh,,2024-12-08,
Zepto,C06264,Delhi,Delhi,,2024-05-11,
Zepto,C06265,Pune,Maharashtra,,2024-02-08,
Zepto,C06266,Kolkata,West Bengal,,2023-12-04,
Zepto,C06267,Lucknow,Uttar Pradesh,,2024-01-23,
Zepto,C06268,Kolkata,West Bengal,,2024-01-23,
Zepto,C06269,Mumbai,Maharashtra,,2024-07-25,
Zepto,C06270,Lucknow,Uttar Pradesh,,2023-08-04,
Zepto,C06271,Jaipur,Rajasthan,,2024-11-25,
Zepto,C06272,Hyderabad,Telangana,,2024-01-09,
Zepto,C06273,Pune,Maharashtra,,2024-05-09,
Zepto,C06274,Kolkata,West Bengal,,2024-07-28,
Zepto,C06275,Kolkata,West Bengal,,2023-07-21,
Zepto,C06276,Bengaluru,Karnataka,,2023-09-25,
Zepto,C06277,Kolkata,West Bengal,,2023-10-02,
Zepto,C06278,Hyderabad,Telangana,,2023-01-12,
Zepto,C06279,Bengaluru,Karnataka,,2024-12-15,
Zepto,C06280,Hyderabad,Telangana,,2023-07-05,
Zepto,C06281,Mumbai,Maharashtra,,2023-04-06,
Zepto,C06282,Ahmedabad,Gujarat,,2023-12-03,
Zepto,C06283,Ahmedabad,Gujarat,,2024-04-19,
Zepto,C06284,Lucknow,Uttar Pradesh,,2024-03-03,
Zepto,C06285,Kolkata,West Bengal,,2023-12-11,
Zepto,C06286,Delhi,Delhi,,2023-02-02,
Zepto,C06287,Kolkata,West Bengal,,2024-07-08,
Zepto,C06288,Chennai,Tamil Nadu,,2023-04-23,
Zepto,C06289,Hyderabad,Telangana,,2023-02-02,
Zepto,C06290,Jaipur,Rajasthan,,2024-04-12,
Zepto,C06291,Lucknow,Uttar Pradesh,,2023-04-14,
Zepto,C06292,Kolkata,West Bengal,,2023-09-11,
Zepto,C06293,Pune,Maharashtra,,2024-03-26,
Zepto,C06294,Bengaluru,Karnataka,,2024-01-30,
Zepto,C06295,Jaipur,Rajasthan,,2023-05-28,
Zepto,C06296,Lucknow,Uttar Pradesh,,2024-10-18,
Zepto,C06297,Chennai,Tamil Nadu,,2024-08-14,
Zepto,C06298,Chennai,Tamil Nadu,,2023-04-13,
Zepto,C06299,Ahmedabad,Gujarat,,2024-12-31,
Zepto,C06300,Hyderabad,Telangana,,2023-05-07,
Zepto,C06301,Mumbai,Maharashtra,,2024-05-19,
Zepto,C06302,Chennai,Tamil Nadu,,2023-11-09,
Zepto,C06303,Mumbai,Maharashtra,,2024-03-31,
Zepto,C06304,Mumbai,Maharashtra,,2024-03-08,
Zepto,C06305,Ahmedabad,Gujarat,,2023-06-12,
Zepto,C06306,Jaipur,Rajasthan,,2024-05-30,
Zepto,C06307,Chennai,Tamil Nadu,,2023-09-22,
Zepto,C06308,Bengaluru,Karnataka,,2024-01-19,
Zepto,C06309,Kolkata,West Bengal,,2024-10-08,
Zepto,C06310,Jaipur,Rajasthan,,2024-04-17,
Zepto,C06311,Pune,Maharashtra,,2023-07-12,
Zepto,C06312,Mumbai,Maharashtra,,2024-03-16,
Zepto,C06313,Kolkata,West Bengal,,2023-01-03,
Zepto,C06314,Chennai,Tamil Nadu,,2023-03-04,
Zepto,C06315,Mumbai,Maharashtra,,2023-10-28,
Zepto,C06316,Ahmedabad,Gujarat,,2024-04-21,
Zepto,C06317,Ahmedabad,Gujarat,,2023-04-24,
Zepto,C06318,Delhi,Delhi,,2024-03-25,
Zepto,C06319,Bengaluru,Karnataka,,2024-12-14,
Zepto,C06320,Chennai,Tamil Nadu,,2023-08-04,
Zepto,C06321,Ahmedabad,Gujarat,,2024-02-12,
Zepto,C06322,Chennai,Tamil Nadu,,2023-09-10,
Zepto,C06323,Jaipur,Rajasthan,,2023-11-13,
Zepto,C06324,Mumbai,Maharashtra,,2023-10-17,
Zepto,C06325,Mumbai,Maharashtra,,2024-11-29,
Zepto,C06326,Pune,Maharashtra,,2024-12-28,
Zepto,C06327,Hyderabad,Telangana,,2023-09-21,
Zepto,C06328,Bengaluru,Karnataka,,2024-11-19,
Zepto,C06329,Pune,Maharashtra,,2023-10-21,
Zepto,C06330,Chennai,Tamil Nadu,,2023-06-10,
Zepto,C06331,Hyderabad,Telangana,,2024-12-19,
Zepto,C06332,Jaipur,Rajasthan,,2024-11-12,
Zepto,C06333,Jaipur,Rajasthan,,2023-02-02,
Zepto,C06334,Kolkata,West Bengal,,2024-03-30,
Zepto,C06335,Pune,Maharashtra,,2023-05-17,
Zepto,C06336,Mumbai,Maharashtra,,2023-12-23,
Zepto,C06337,Lucknow,Uttar Pradesh,,2024-01-18,
Zepto,C06338,Chennai,Tamil Nadu,,2023-04-05,
Zepto,C06339,Lucknow,Uttar Pradesh,,2024-12-16,
Zepto,C06340,Jaipur,Rajasthan,,2024-02-11,
Zepto,C06341,Mumbai,Maharashtra,,2023-02-05,
Zepto,C06342,Pune,Maharashtra,,2023-03-31,
Zepto,C06343,Delhi,Delhi,,2024-08-22,
Zepto,C06344,Hyderabad,Telangana,,2023-03-10,
Zepto,C06345,Pune,Maharashtra,,2024-06-26,
Zepto,C06346,Delhi,Delhi,,2023-07-22,
Zepto,C06347,Delhi,Delhi,,2023-11-24,
Zepto,C06348,Bengaluru,Karnataka,,2024-11-22,
Zepto,C06349,Delhi,Delhi,,2023-01-03,
Zepto,C06350,Lucknow,Uttar Pradesh,,2024-03-29,
Zepto,C06351,Jaipur,Rajasthan,,2024-09-07,
Zepto,C06352,Jaipur,Rajasthan,,2024-11-13,
Zepto,C06353,Lucknow,Uttar Pradesh,,2023-09-13,
Zepto,C06354,Jaipur,Rajasthan,,2024-07-08,
Zepto,C06355,Jaipur,Rajasthan,,2023-02-12,
Zepto,C06356,Chennai,Tamil Nadu,,2024-12-30,
Zepto,C06357,Mumbai,Maharashtra,,2023-12-14,
Zepto,C06358,Kolkata,West Bengal,,2024-08-28,
Zepto,C06359,Delhi,Delhi,,2023-04-10,
Zepto,C06360,Bengaluru,Karnataka,,2024-10-13,
Zepto,C06361,Kolkata,West Bengal,,2023-09-22,
Zepto,C06362,Lucknow,Uttar Pradesh,,2024-06-20,
Zepto,C06363,Lucknow,Uttar Pradesh,,2024-06-05,
Zepto,C06364,Lucknow,Uttar Pradesh,,2023-03-18,
Zepto,C06365,Mumbai,Maharashtra,,2023-09-08,
Zepto,C06366,Kolkata,West Bengal,,2024-12-04,
Zepto,C06367,Pune,Maharashtra,,2024-05-17,
Zepto,C06368,Lucknow,Uttar Pradesh,,2023-12-20,
Zepto,C06369,Kolkata,West Bengal,,2023-10-25,
Zepto,C06370,Kolkata,West Bengal,,2023-05-28,
Zepto,C06371,Bengaluru,Karnataka,,2023-08-20,
Zepto,C06372,Ahmedabad,Gujarat,,2024-01-30,
Zepto,C06373,Lucknow,Uttar Pradesh,,2024-01-08,
Zepto,C06374,Delhi,Delhi,,2024-05-31,
Zepto,C06375,Chennai,Tamil Nadu,,2023-02-07,
Zepto,C06376,Bengaluru,Karnataka,,2024-11-22,
Zepto,C06377,Jaipur,Rajasthan,,2023-05-08,
Zepto,C06378,Pune,Maharashtra,,2024-01-26,
Zepto,C06379,Kolkata,West Bengal,,2023-05-26,
Zepto,C06380,Jaipur,Rajasthan,,2023-08-30,
Zepto,C06381,Delhi,Delhi,,2024-06-29,
Zepto,C06382,Pune,Maharashtra,,2024-10-12,
Zepto,C06383,Jaipur,Rajasthan,,2023-01-19,
Zepto,C06384,Kolkata,West Bengal,,2023-05-14,
Zepto,C06385,Bengaluru,Karnataka,,2024-01-31,
Zepto,C06386,Hyderabad,Telangana,,2023-10-12,
Zepto,C06387,Hyderabad,Telangana,,2023-07-10,
Zepto,C06388,Kolkata,West Bengal,,2024-04-24,
Zepto,C06389,Chennai,Tamil Nadu,,2024-04-26,
Zepto,C06390,Delhi,Delhi,,2024-11-08,
Zepto,C06391,Chennai,Tamil Nadu,,2023-09-10,
Zepto,C06392,Jaipur,Rajasthan,,2024-04-02,
Zepto,C06393,Chennai,Tamil Nadu,,2023-05-26,
Zepto,C06394,Bengaluru,Karnataka,,2023-05-18,
Zepto,C06395,Ahmedabad,Gujarat,,2024-04-06,
Zepto,C06396,Pune,Maharashtra,,2023-02-19,
Zepto,C06397,Bengaluru,Karnataka,,2023-04-06,
Zepto,C06398,Hyderabad,Telangana,,2024-12-29,
Zepto,C06399,Jaipur,Rajasthan,,2024-05-15,
Zepto,C06400,Chennai,Tamil Nadu,,2024-04-18,
Zepto,C06401,Jaipur,Rajasthan,,2024-08-31,
Zepto,C06402,Lucknow,Uttar Pradesh,,2024-12-19,
Zepto,C06403,Bengaluru,Karnataka,,2024-10-22,
Zepto,C06404,Kolkata,West Bengal,,2024-12-30,
Zepto,C06405,Ahmedabad,Gujarat,,2024-06-21,
Zepto,C06406,Hyderabad,Telangana,,2024-02-29,
Zepto,C06407,Pune,Maharashtra,,2024-08-22,
Zepto,C06408,Ahmedabad,Gujarat,,2023-06-27,
Zepto,C06409,Ahmedabad,Gujarat,,2023-08-07,
Zepto,C06410,Hyderabad,Telangana,,2024-06-01,
Zepto,C06411,Lucknow,Uttar Pradesh,,2024-05-20,
Zepto,C06412,Bengaluru,Karnataka,,2023-05-19,
Zepto,C06413,Mumbai,Maharashtra,,2023-01-31,
Zepto,C06414,Kolkata,West Bengal,,2024-09-02,
Zepto,C06415,Ahmedabad,Gujarat,,2023-11-28,
Zepto,C06416,Mumbai,Maharashtra,,2024-08-01,
Zepto,C06417,Mumbai,Maharashtra,,2024-11-10,
Zepto,C06418,Pune,Maharashtra,,2024-06-11,
Zepto,C06419,Ahmedabad,Gujarat,,2024-11-20,
Zepto,C06420,Bengaluru,Karnataka,,2024-09-26,
Zepto,C06421,Delhi,Delhi,,2024-04-12,
Zepto,C06422,Delhi,Delhi,,2023-07-04,
Zepto,C06423,Pune,Maharashtra,,2023-08-26,
Zepto,C06424,Ahmedabad,Gujarat,,2024-03-30,
Zepto,C06425,Jaipur,Rajasthan,,2024-05-08,
Zepto,C06426,Chennai,Tamil Nadu,,2024-12-26,
Zepto,C06427,Ahmedabad,Gujarat,,2024-05-03,
Zepto,C06428,Delhi,Delhi,,2024-11-07,
Zepto,C06429,Kolkata,West Bengal,,2024-02-07,
Zepto,C06430,Ahmedabad,Gujarat,,2023-06-05,
Zepto,C06431,Chennai,Tamil Nadu,,2023-08-24,
Zepto,C06432,Mumbai,Maharashtra,,2023-08-12,
Zepto,C06433,Pune,Maharashtra,,2023-05-28,
Zepto,C06434,Ahmedabad,Gujarat,,2023-07-31,
Zepto,C06435,Mumbai,Maharashtra,,2024-11-08,
Zepto,C06436,Lucknow,Uttar Pradesh,,2023-11-01,
Zepto,C06437,Delhi,Delhi,,2023-07-07,
Zepto,C06438,Lucknow,Uttar Pradesh,,2023-07-29,
Zepto,C06439,Bengaluru,Karnataka,,2024-03-27,
Zepto,C06440,Mumbai,Maharashtra,,2024-08-20,
Zepto,C06441,Kolkata,West Bengal,,2023-08-11,
Zepto,C06442,Delhi,Delhi,,2023-02-25,
Zepto,C06443,Jaipur,Rajasthan,,2024-04-18,
Zepto,C06444,Pune,Maharashtra,,2023-07-20,
Zepto,C06445,Ahmedabad,Gujarat,,2024-10-05,
Zepto,C06446,Kolkata,West Bengal,,2024-03-27,
Zepto,C06447,Jaipur,Rajasthan,,2024-08-29,
Zepto,C06448,Lucknow,Uttar Pradesh,,2024-09-11,
Zepto,C06449,Chennai,Tamil Nadu,,2024-12-21,
Zepto,C06450,Bengaluru,Karnataka,,2024-08-10,
Zepto,C06451,Kolkata,West Bengal,,2024-06-05,
Zepto,C06452,Mumbai,Maharashtra,,2023-06-10,
Zepto,C06453,Chennai,Tamil Nadu,,2023-03-19,
Zepto,C06454,Lucknow,Uttar Pradesh,,2023-03-11,
Zepto,C06455,Pune,Maharashtra,,2023-03-06,
Zepto,C06456,Kolkata,West Bengal,,2024-11-13,
Zepto,C06457,Hyderabad,Telangana,,2024-12-10,
Zepto,C06458,Jaipur,Rajasthan,,2024-05-17,
Zepto,C06459,Bengaluru,Karnataka,,2023-06-01,
Zepto,C06460,Pune,Maharashtra,,2023-05-28,
Zepto,C06461,Pune,Maharashtra,,2023-07-18,
Zepto,C06462,Kolkata,West Bengal,,2024-06-22,
Zepto,C06463,Pune,Maharashtra,,2023-02-04,
Zepto,C06464,Delhi,Delhi,,2024-07-17,
Zepto,C06465,Ahmedabad,Gujarat,,2023-11-20,
Zepto,C06466,Jaipur,Rajasthan,,2023-04-24,
Zepto,C06467,Jaipur,Rajasthan,,2024-10-19,
Zepto,C06468,Chennai,Tamil Nadu,,2024-05-26,
Zepto,C06469,Jaipur,Rajasthan,,2024-03-13,
Zepto,C06470,Kolkata,West Bengal,,2023-12-05,
Zepto,C06471,Ahmedabad,Gujarat,,2023-10-11,
Zepto,C06472,Lucknow,Uttar Pradesh,,2023-06-01,
Zepto,C06473,Delhi,Delhi,,2023-12-20,
Zepto,C06474,Jaipur,Rajasthan,,2024-10-16,
Zepto,C06475,Pune,Maharashtra,,2023-06-18,
Zepto,C06476,Mumbai,Maharashtra,,2023-09-16,
Zepto,C06477,Lucknow,Uttar Pradesh,,2024-03-13,
Zepto,C06478,Ahmedabad,Gujarat,,2024-04-06,
Zepto,C06479,Pune,Maharashtra,,2024-08-17,
Zepto,C06480,Ahmedabad,Gujarat,,2023-08-26,
Zepto,C06481,Jaipur,Rajasthan,,2024-06-23,
Zepto,C06482,Lucknow,Uttar Pradesh,,2024-11-30,
Zepto,C06483,Lucknow,Uttar Pradesh,,2024-07-02,
Zepto,C06484,Kolkata,West Bengal,,2023-03-08,
Zepto,C06485,Ahmedabad,Gujarat,,2023-09-14,
